,banner_id,campaign_id,Duplicate_indicator
1364,121,13,1
1365,121,28,1
1366,121,28,1
1367,121,28,1
1368,121,28,1
1369,121,28,1
1370,121,28,1
1371,121,28,1
1372,121,28,1
1373,121,30,1
1374,121,30,1
1375,121,30,1
1376,121,30,1
1377,121,34,1
1378,121,34,1
1379,121,34,1
1380,121,34,1
1381,121,38,1
1382,121,38,1
1383,121,38,1
1384,121,38,1
1385,121,38,1
1386,121,4,1
1387,121,4,1
1388,121,4,1
1389,121,4,1
1390,121,4,1
1391,121,4,1
1392,121,43,1
1393,121,43,1
1394,121,43,1
1395,121,43,1
1396,121,43,1
1397,121,43,1
1398,121,43,1
1399,121,43,1
1400,121,43,1
1401,121,43,1
1402,121,45,1
1403,121,45,1
1404,121,45,1
1405,121,45,1
1406,121,45,1
1407,121,45,1
1408,122,14,1
1409,122,14,1
1410,122,14,1
1411,122,14,1
1412,122,17,1
1413,122,17,1
1414,122,17,1
1415,122,17,1
1416,122,17,1
1417,122,17,1
1418,122,17,1
1419,122,17,1
1420,122,29,1
1421,122,29,1
1422,122,29,1
1423,122,29,1
1424,122,29,1
1425,122,29,1
1426,122,29,1
1427,122,29,1
1428,122,29,1
1429,122,29,1
1430,122,38,1
1431,122,38,1
1432,122,38,1
1433,122,38,1
1434,122,38,1
1435,122,38,1
1436,122,38,1
1437,122,38,1
1438,122,38,1
1439,122,38,1
1440,122,40,1
1441,122,40,1
1442,122,40,1
1443,122,40,1
1444,122,40,1
1445,122,40,1
1446,122,40,1
1447,122,40,1
1448,122,40,1
1449,122,44,1
1450,122,44,1
1451,122,44,1
1452,122,44,1
1453,122,44,1
1454,122,44,1
1455,122,44,1
1456,122,44,1
1457,122,45,1
1458,122,45,1
1459,122,45,1
1460,122,45,1
1461,122,45,1
1462,122,45,1
1463,122,45,1
1464,122,47,1
1465,122,47,1
1466,122,47,1
1467,122,47,1
1468,122,47,1
1469,122,47,1
1470,122,47,1
1471,122,47,1
1472,122,47,1
1473,122,49,1
1474,122,49,1
1475,122,49,1
1476,122,49,1
1477,122,49,1
1478,122,7,1
1479,122,7,1
1480,122,7,1
1481,122,7,1
1482,122,7,1
1483,122,7,1
1484,122,7,1
1485,122,7,1
1486,123,14,1
1487,123,14,1
1488,123,14,1
1489,123,14,1
1490,123,14,1
1491,123,14,1
1492,123,14,1
1493,123,15,1
1494,123,15,1
1495,123,15,1
1496,123,15,1
1497,123,15,1
1498,123,15,1
1499,123,15,1
1500,123,15,1
1501,123,15,1
1502,123,15,1
1503,123,17,1
1504,123,17,1
1505,123,17,1
1506,123,17,1
1507,123,17,1
1508,123,17,1
1509,123,17,1
1510,123,17,1
1511,123,17,1
1512,123,17,1
1513,123,17,1
1514,123,17,1
1515,123,17,1
1516,123,17,1
1517,123,17,1
1518,123,19,1
1519,123,19,1
1520,123,19,1
1521,123,19,1
1522,123,19,1
1523,123,19,1
1524,123,19,1
1525,123,19,1
1526,123,19,1
1527,123,19,1
1528,123,22,1
1529,123,22,1
1530,123,22,1
1531,123,22,1
1532,123,22,1
1533,123,24,1
1534,123,24,1
1535,123,24,1
1536,123,24,1
1537,123,24,1
1538,123,24,1
1539,123,24,1
1540,123,25,1
1541,123,25,1
1542,123,25,1
1543,123,25,1
1544,123,25,1
1545,123,25,1
1546,123,25,1
1547,123,26,1
1548,123,26,1
1549,123,26,1
1550,123,26,1
1551,123,26,1
1552,123,26,1
1553,123,26,1
1554,123,26,1
1555,123,26,1
1556,123,26,1
1557,123,37,1
1558,123,37,1
1559,123,37,1
1560,123,37,1
1561,123,37,1
1562,123,40,1
1563,123,40,1
1564,123,40,1
1565,123,40,1
1566,123,40,1
1567,123,43,1
1568,123,43,1
1569,123,43,1
1570,123,43,1
1571,123,43,1
1572,123,43,1
1573,123,43,1
1574,123,44,1
1575,123,44,1
1576,123,44,1
1577,123,44,1
1578,123,44,1
1579,123,44,1
1580,123,45,1
1581,123,45,1
1582,123,45,1
1583,123,45,1
1584,123,47,1
1585,123,47,1
1586,123,47,1
1587,123,47,1
1588,123,47,1
1589,123,47,1
1590,123,47,1
1591,123,47,1
1592,123,47,1
1593,123,47,1
1594,124,16,1
1595,124,16,1
1596,124,16,1
1597,124,16,1
1598,124,16,1
1599,124,18,1
1600,124,18,1
1601,124,18,1
1602,124,18,1
1603,124,18,1
1604,124,18,1
1605,124,18,1
1606,124,18,1
1607,124,24,1
1608,124,24,1
1609,124,24,1
1610,124,24,1
1611,124,24,1
1612,124,24,1
1613,124,24,1
1614,124,24,1
1615,124,24,1
1616,124,24,1
1617,124,24,1
1618,124,24,1
1619,124,25,1
1620,124,25,1
1621,124,25,1
1622,124,25,1
1623,124,25,1
1624,124,25,1
1625,124,25,1
1626,124,25,1
1627,124,25,1
1628,124,29,1
1629,124,29,1
1630,124,29,1
1631,124,32,1
1632,124,32,1
1633,124,32,1
1634,124,32,1
1635,124,32,1
1636,124,32,1
1637,124,32,1
1638,124,32,1
1639,124,37,1
1640,124,37,1
1641,124,37,1
1642,124,8,1
1643,124,8,1
1644,124,8,1
1645,124,8,1
1646,124,8,1
1647,124,8,1
1648,124,8,1
1649,124,8,1
1650,125,18,1
1651,125,18,1
1652,125,18,1
1653,125,18,1
1654,125,18,1
1655,125,18,1
1656,125,19,1
1657,125,19,1
1658,125,19,1
1659,125,19,1
1660,125,19,1
